id,Text,Spam
437,the message sent is askin for ltgt dollars shoul i pay ltgt or ltgt,0
438,ask g or iouri ive told the story like ten times already,0
439,how long does applebees fucking take,0
440,hi hope u get this txtjourney hasnt been gdnow about 50 mins late i think,0
441,but i have to i like to have love and arrange,0
442,yeshe is really greatbhaji told kallis best cricketer after sachin in worldvery tough to get out,0
443,you were supposed to wake me up gt,0
444,oic i saw him too but i tot he din c me i found a group liao,0
445,sorry ill call later,0
446,hey hey werethe monkeespeople say we monkeyaround howdy gorgeous howu doin foundurself a jobyet sausagelove jen xxx,0
447,sorry my battery died i can come by but im only getting a gram for now wheres your place,0
448,well done blimey exercise yeah i kinda remember wot that is hmm,0
449,i wont get concentration dear you know you are my mind and everything,0
450,lol have you made plans for new years,0
451,10 min later k,0
452,hanks lotsly,0
453,thanks for this hope you had a good day today,0
454,kkwhat are detail you want to transferacc no enough,0
455,ok i will tell her to stay out yeah its been tough but we are optimistic things will improve this month,0
456,loan for any purpose 500 75000 homeowners tenants welcome have you been previously refused we can still help call free 0800 1956669 or text back help,1
457,si si i think ill go make those oreo truffles,0
458,look at amy ure a beautiful intelligent woman and i like u a lot i know u dont like me like that so dont worry,0
459,i hope you thats the result of being consistently intelligent and kind start asking him about practicum links and keep your ears open and all the best ttyl,0
460,120 that call cost which i guess isnt bad miss ya need ya want ya love ya,0
461,going thru a very different feelingwavering decisions and coping up with the same is the same individualtime will heal everything i believe,0
462,where did u go my phone is gonna die you have to stay in here,0
463,great never been better each day gives even more reasons to thank god,0
464,upgrdcentre orange customer you may now claim your free camera phone upgrade for your loyalty call now on 0207 153 9153 offer ends 26th july tcs apply optout available,1
465,sorry ill call later ok bye,0
466,ok i am on the way to railway,0
467,great princess i love giving and receiving oral doggy style is my fave position how about you i enjoy making love ltgt times per night,0
468,they dont put that stuff on the roads to keep it from getting slippery over there,0
469,when are you going to ride your bike,0
470,yup no need ill jus wait 4 e rain 2 stop,0
471,there are many company tell me the language,0
472,okmail dear dave this is your final notice to collect your 4 tenerife holiday or 5000 cash award call 09061743806 from landline tcs sae box326 cw25wx 150ppm,1
473,how long has it been since you screamed princess,0
474,nothing i meant that once the money enters your account here the bank will remove its flat rate someone transfered ltgt to my account and ltgt dollars got removed so the banks differ and charges also differbe sure you trust the 9ja person you are sending account details to cos,0
475,want 2 get laid tonight want real dogging locations sent direct 2 ur mob join the uks largest dogging network by txting moan to 69888nyt ec2a 31pmsg150p,1
476,nice line said by a broken heart plz dont cum 1 more times infront of me other wise once again i ll trust u good 9t,0
477,ok im gonna head up to usf in like fifteen minutes,0
478,love you aathilove u lot,0
479,tension ahwhat machiany problem,0
480,k can i pick up another 8th when youre done,0
481,whenre you guys getting back g said you were thinking about not staying for mcr,0
482,almost there see u in a sec,0
483,yo carlos a few friends are already asking me about you you working at all this weekend,0
484,watching tv lor,0
485,thank you baby i cant wait to taste the real thing,0
486,you should change your fb to jaykwon thuglyfe falconerf,0
487,if we win its really no 1 side for long time,0
488,free message activate your 500 free text messages by replying to this message with the word free for terms conditions visit www07781482378com,1
489,dear reached railway what happen to you,0
490,depends on quality if you want the type i sent boye faded glory then about 6 if you want ralphs maybe 2,0
491,i think ive fixed it can you send a test message,0
492,sorry man my accounts dry or i would if you want we could trade back half or i could buy some shit with my credit card,0
493,congrats 1 year special cinema pass for 2 is yours call 09061209465 now c suprman v matrix3 starwars3 etc all 4 free bx420ip45we 150pm dont miss out,1
494,sorryin meeting ill call later,0
495,what class of ltgt reunion,0
496,are you free nowcan i call now,0
497,got meh when,0
498,nope think i will go for it on monday sorry i replied so late,0
499,some of them told accenture is not confirm is it true,0
500,kate jackson rec center before 7ish right,0
501,dear i have reache room,0
502,fighting with the world is easy u either win or lose bt fightng with some1 who is close to u is dificult if u lose u lose if u win u still lose,0
503,when can come out,0
504,check with nuerologist,0
505,lolnice i went from a fish to water,0
506,error,1
507,no its waiting in e car dats bored wat cos wait outside got nothing 2 do at home can do my stuff or watch tv wat,0
508,maybe westshore or hyde park village the place near my house,0
509,you should know now so hows anthony are you bringing money ive school fees to pay and rent and stuff like that thats why i need your help a friend in need,0
510,whats the significance,0
511,your opinion about me 1 over 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 not matured 8 stylish 9 simple pls reply,0
512,8 at the latest gs still there if you can scrounge up some ammo and want to give the new ak a try,0
513,prabhaim sorydarealyfrm heart im sory,0
514,lol ok your forgiven,0
515,nojst change tat only,0
516,you are guaranteed the latest nokia phone a 40gb ipod mp3 player or a 500 prize txt word collect to no 83355 ibhltd ldnw15h 150pmtmsgrcvd18,1
517,sno competition for him,0
518,boltblue tones for 150p reply poly or mono eg poly3 1 cha cha slide 2 yeah 3 slow jamz 6 toxic 8 come with me or stop 4 more tones txt more,1
519,your credits have been topped up for httpwwwbubbletextcom your renewal pin is tgxxrz,1
520,that way transport is less problematic than on sat night by the way if u want to ask n to join my bday feel free but need to know definite nos as booking on fri,0
521,usually the person is unconscious thats in children but in adults they may just behave abnormally ill call you now,0
522,but thats on ebay it might be less elsewhere,0
523,shall i come to get pickle,0
524,were gonna go get some tacos,0
525,thats very rude you on campus,0
526,urgent your mobile no was awarded a 2000 bonus caller prize on 020903 this is our 2nd attempt to contact you call 08718729755 box95qu,1
527,hi i wont b ard 4 christmas but do enjoy n merry xmas,0
528,todays offer claim ur 150 worth of discount vouchers text yes to 85023 now savamob member offers mobile t cs 08717898035 300 sub 16 unsub reply x,1
